clean_index,trial_id,filename,metadata_label,y_clean_label,accepted_status,alignment_status
756,1702,cellula_MI_data_1702.csv,0,0,True,VERIFIED_MATCH
757,1705,cellula_MI_data_1705.csv,1,1,True,VERIFIED_MATCH
758,1706,cellula_MI_data_1706.csv,1,1,True,VERIFIED_MATCH
759,1707,cellula_MI_data_1707.csv,0,0,True,VERIFIED_MATCH
760,1710,cellula_MI_data_1710.csv,1,1,True,VERIFIED_MATCH
761,1711,cellula_MI_data_1711.csv,0,0,True,VERIFIED_MATCH
762,1712,cellula_MI_data_1712.csv,1,1,True,VERIFIED_MATCH
763,1713,cellula_MI_data_1713.csv,1,1,True,VERIFIED_MATCH
764,1714,cellula_MI_data_1714.csv,1,1,True,VERIFIED_MATCH
765,1715,cellula_MI_data_1715.csv,0,0,True,VERIFIED_MATCH
766,1717,cellula_MI_data_1717.csv,1,1,True,VERIFIED_MATCH
767,1718,cellula_MI_data_1718.csv,1,1,True,VERIFIED_MATCH
768,1719,cellula_MI_data_1719.csv,1,1,True,VERIFIED_MATCH
769,1720,cellula_MI_data_1720.csv,0,0,True,VERIFIED_MATCH
770,1722,cellula_MI_data_1722.csv,1,1,True,VERIFIED_MATCH
771,1725,cellula_MI_data_1725.csv,1,1,True,VERIFIED_MATCH
772,1726,cellula_MI_data_1726.csv,0,0,True,VERIFIED_MATCH
773,1728,cellula_MI_data_1728.csv,0,0,True,VERIFIED_MATCH
774,1730,cellula_MI_data_1730.csv,0,0,True,VERIFIED_MATCH
775,1731,cellula_MI_data_1731.csv,0,0,True,VERIFIED_MATCH
776,1733,cellula_MI_data_1733.csv,1,1,True,VERIFIED_MATCH
777,1734,cellula_MI_data_1734.csv,0,0,True,VERIFIED_MATCH
778,1737,cellula_MI_data_1737.csv,1,1,True,VERIFIED_MATCH
779,1738,cellula_MI_data_1738.csv,0,0,True,VERIFIED_MATCH
780,1739,cellula_MI_data_1739.csv,0,0,True,VERIFIED_MATCH
781,1740,cellula_MI_data_1740.csv,0,0,True,VERIFIED_MATCH
782,1741,cellula_MI_data_1741.csv,0,0,True,VERIFIED_MATCH
783,1742,cellula_MI_data_1742.csv,0,0,True,VERIFIED_MATCH
784,1743,cellula_MI_data_1743.csv,1,1,True,VERIFIED_MATCH
785,1744,cellula_MI_data_1744.csv,0,0,True,VERIFIED_MATCH
786,1746,cellula_MI_data_1746.csv,0,0,True,VERIFIED_MATCH
787,1747,cellula_MI_data_1747.csv,0,0,True,VERIFIED_MATCH
788,1748,cellula_MI_data_1748.csv,1,1,True,VERIFIED_MATCH
789,1749,cellula_MI_data_1749.csv,0,0,True,VERIFIED_MATCH
790,1750,cellula_MI_data_1750.csv,1,1,True,VERIFIED_MATCH
791,1752,cellula_MI_data_1752.csv,0,0,True,VERIFIED_MATCH
792,1753,cellula_MI_data_1753.csv,1,1,True,VERIFIED_MATCH
793,1754,cellula_MI_data_1754.csv,0,0,True,VERIFIED_MATCH
794,1755,cellula_MI_data_1755.csv,0,0,True,VERIFIED_MATCH
795,1756,cellula_MI_data_1756.csv,1,1,True,VERIFIED_MATCH
796,1757,cellula_MI_data_1757.csv,0,0,True,VERIFIED_MATCH
797,1758,cellula_MI_data_1758.csv,1,1,True,VERIFIED_MATCH
798,1759,cellula_MI_data_1759.csv,0,0,True,VERIFIED_MATCH
799,1760,cellula_MI_data_1760.csv,1,1,True,VERIFIED_MATCH
800,1761,cellula_MI_data_1761.csv,0,0,True,VERIFIED_MATCH
801,1763,cellula_MI_data_1763.csv,0,0,True,VERIFIED_MATCH
802,1764,cellula_MI_data_1764.csv,0,0,True,VERIFIED_MATCH
803,1766,cellula_MI_data_1766.csv,0,0,True,VERIFIED_MATCH
804,1767,cellula_MI_data_1767.csv,1,1,True,VERIFIED_MATCH
805,1771,cellula_MI_data_1771.csv,0,0,True,VERIFIED_MATCH
806,1772,cellula_MI_data_1772.csv,1,1,True,VERIFIED_MATCH
807,1773,cellula_MI_data_1773.csv,0,0,True,VERIFIED_MATCH
808,1774,cellula_MI_data_1774.csv,1,1,True,VERIFIED_MATCH
809,1775,cellula_MI_data_1775.csv,0,0,True,VERIFIED_MATCH
810,1776,cellula_MI_data_1776.csv,1,1,True,VERIFIED_MATCH
811,1777,cellula_MI_data_1777.csv,0,0,True,VERIFIED_MATCH
812,1778,cellula_MI_data_1778.csv,0,0,True,VERIFIED_MATCH
813,1779,cellula_MI_data_1779.csv,0,0,True,VERIFIED_MATCH
814,1780,cellula_MI_data_1780.csv,0,0,True,VERIFIED_MATCH
815,1781,cellula_MI_data_1781.csv,0,0,True,VERIFIED_MATCH
816,1782,cellula_MI_data_1782.csv,1,1,True,VERIFIED_MATCH
817,1783,cellula_MI_data_1783.csv,1,1,True,VERIFIED_MATCH
818,1784,cellula_MI_data_1784.csv,0,0,True,VERIFIED_MATCH
819,1785,cellula_MI_data_1785.csv,1,1,True,VERIFIED_MATCH
820,1787,cellula_MI_data_1787.csv,1,1,True,VERIFIED_MATCH
821,1789,cellula_MI_data_1789.csv,0,0,True,VERIFIED_MATCH
822,1790,cellula_MI_data_1790.csv,1,1,True,VERIFIED_MATCH
823,1801,cellula_MI_data_1801.csv,0,0,True,VERIFIED_MATCH
824,1802,cellula_MI_data_1802.csv,1,1,True,VERIFIED_MATCH
825,1803,cellula_MI_data_1803.csv,0,0,True,VERIFIED_MATCH
826,1804,cellula_MI_data_1804.csv,0,0,True,VERIFIED_MATCH
827,1805,cellula_MI_data_1805.csv,1,1,True,VERIFIED_MATCH
828,1806,cellula_MI_data_1806.csv,1,1,True,VERIFIED_MATCH
829,1807,cellula_MI_data_1807.csv,0,0,True,VERIFIED_MATCH
830,1808,cellula_MI_data_1808.csv,1,1,True,VERIFIED_MATCH
831,1809,cellula_MI_data_1809.csv,1,1,True,VERIFIED_MATCH
832,1811,cellula_MI_data_1811.csv,1,1,True,VERIFIED_MATCH
833,1814,cellula_MI_data_1814.csv,0,0,True,VERIFIED_MATCH
834,1815,cellula_MI_data_1815.csv,1,1,True,VERIFIED_MATCH
835,1816,cellula_MI_data_1816.csv,1,1,True,VERIFIED_MATCH
836,1817,cellula_MI_data_1817.csv,1,1,True,VERIFIED_MATCH
837,1821,cellula_MI_data_1821.csv,1,1,True,VERIFIED_MATCH
838,1822,cellula_MI_data_1822.csv,0,0,True,VERIFIED_MATCH
839,1823,cellula_MI_data_1823.csv,0,0,True,VERIFIED_MATCH
840,1824,cellula_MI_data_1824.csv,1,1,True,VERIFIED_MATCH
841,1825,cellula_MI_data_1825.csv,1,1,True,VERIFIED_MATCH
842,1826,cellula_MI_data_1826.csv,1,1,True,VERIFIED_MATCH
843,1827,cellula_MI_data_1827.csv,0,0,True,VERIFIED_MATCH
844,1829,cellula_MI_data_1829.csv,0,0,True,VERIFIED_MATCH
845,1830,cellula_MI_data_1830.csv,0,0,True,VERIFIED_MATCH
846,1832,cellula_MI_data_1832.csv,0,0,True,VERIFIED_MATCH
847,1834,cellula_MI_data_1834.csv,1,1,True,VERIFIED_MATCH
848,1835,cellula_MI_data_1835.csv,0,0,True,VERIFIED_MATCH
849,1837,cellula_MI_data_1837.csv,1,1,True,VERIFIED_MATCH
850,1838,cellula_MI_data_1838.csv,1,1,True,VERIFIED_MATCH
851,1839,cellula_MI_data_1839.csv,0,0,True,VERIFIED_MATCH
852,1840,cellula_MI_data_1840.csv,1,1,True,VERIFIED_MATCH
853,1847,cellula_MI_data_1847.csv,0,0,True,VERIFIED_MATCH
854,1848,cellula_MI_data_1848.csv,0,0,True,VERIFIED_MATCH
855,1849,cellula_MI_data_1849.csv,0,0,True,VERIFIED_MATCH
856,1851,cellula_MI_data_1851.csv,0,0,True,VERIFIED_MATCH
857,1853,cellula_MI_data_1853.csv,0,0,True,VERIFIED_MATCH
858,1854,cellula_MI_data_1854.csv,1,1,True,VERIFIED_MATCH
859,1855,cellula_MI_data_1855.csv,1,1,True,VERIFIED_MATCH
860,1856,cellula_MI_data_1856.csv,1,1,True,VERIFIED_MATCH
861,1859,cellula_MI_data_1859.csv,0,0,True,VERIFIED_MATCH
862,1860,cellula_MI_data_1860.csv,1,1,True,VERIFIED_MATCH
863,1861,cellula_MI_data_1861.csv,1,1,True,VERIFIED_MATCH
864,1864,cellula_MI_data_1864.csv,0,0,True,VERIFIED_MATCH
865,1865,cellula_MI_data_1865.csv,0,0,True,VERIFIED_MATCH
866,1866,cellula_MI_data_1866.csv,1,1,True,VERIFIED_MATCH
867,1868,cellula_MI_data_1868.csv,0,0,True,VERIFIED_MATCH
868,1869,cellula_MI_data_1869.csv,0,0,True,VERIFIED_MATCH
869,1871,cellula_MI_data_1871.csv,0,0,True,VERIFIED_MATCH
870,1873,cellula_MI_data_1873.csv,1,1,True,VERIFIED_MATCH
871,1874,cellula_MI_data_1874.csv,0,0,True,VERIFIED_MATCH
872,1875,cellula_MI_data_1875.csv,0,0,True,VERIFIED_MATCH
873,1876,cellula_MI_data_1876.csv,1,1,True,VERIFIED_MATCH
874,1877,cellula_MI_data_1877.csv,1,1,True,VERIFIED_MATCH
875,1878,cellula_MI_data_1878.csv,0,0,True,VERIFIED_MATCH
876,1879,cellula_MI_data_1879.csv,0,0,True,VERIFIED_MATCH
877,1880,cellula_MI_data_1880.csv,0,0,True,VERIFIED_MATCH
878,1881,cellula_MI_data_1881.csv,1,1,True,VERIFIED_MATCH
879,1883,cellula_MI_data_1883.csv,1,1,True,VERIFIED_MATCH
880,1886,cellula_MI_data_1886.csv,0,0,True,VERIFIED_MATCH
881,1887,cellula_MI_data_1887.csv,0,0,True,VERIFIED_MATCH
882,1888,cellula_MI_data_1888.csv,0,0,True,VERIFIED_MATCH
883,1889,cellula_MI_data_1889.csv,1,1,True,VERIFIED_MATCH
884,1890,cellula_MI_data_1890.csv,0,0,True,VERIFIED_MATCH
885,1891,cellula_MI_data_1891.csv,1,1,True,VERIFIED_MATCH
886,1900,cellula_MI_data_1900.csv,1,1,True,VERIFIED_MATCH
887,1901,cellula_MI_data_1901.csv,1,1,True,VERIFIED_MATCH
888,1902,cellula_MI_data_1902.csv,0,0,True,VERIFIED_MATCH
889,1903,cellula_MI_data_1903.csv,0,0,True,VERIFIED_MATCH
890,1904,cellula_MI_data_1904.csv,1,1,True,VERIFIED_MATCH
891,1905,cellula_MI_data_1905.csv,1,1,True,VERIFIED_MATCH
892,1906,cellula_MI_data_1906.csv,1,1,True,VERIFIED_MATCH
893,1908,cellula_MI_data_1908.csv,1,1,True,VERIFIED_MATCH
894,1909,cellula_MI_data_1909.csv,1,1,True,VERIFIED_MATCH
895,1910,cellula_MI_data_1910.csv,1,1,True,VERIFIED_MATCH
896,1911,cellula_MI_data_1911.csv,0,0,True,VERIFIED_MATCH
897,1913,cellula_MI_data_1913.csv,0,0,True,VERIFIED_MATCH
898,1914,cellula_MI_data_1914.csv,1,1,True,VERIFIED_MATCH
899,1916,cellula_MI_data_1916.csv,1,1,True,VERIFIED_MATCH
900,1917,cellula_MI_data_1917.csv,0,0,True,VERIFIED_MATCH
901,1925,cellula_MI_data_1925.csv,0,0,True,VERIFIED_MATCH
902,1927,cellula_MI_data_1927.csv,0,0,True,VERIFIED_MATCH
903,1928,cellula_MI_data_1928.csv,1,1,True,VERIFIED_MATCH
904,1934,cellula_MI_data_1934.csv,1,1,True,VERIFIED_MATCH
905,1936,cellula_MI_data_1936.csv,1,1,True,VERIFIED_MATCH
906,1943,cellula_MI_data_1943.csv,1,1,True,VERIFIED_MATCH
907,1945,cellula_MI_data_1945.csv,1,1,True,VERIFIED_MATCH
908,1947,cellula_MI_data_1947.csv,0,0,True,VERIFIED_MATCH
909,1954,cellula_MI_data_1954.csv,1,1,True,VERIFIED_MATCH
910,1963,cellula_MI_data_1963.csv,0,0,True,VERIFIED_MATCH
911,1965,cellula_MI_data_1965.csv,1,1,True,VERIFIED_MATCH
912,1966,cellula_MI_data_1966.csv,0,0,True,VERIFIED_MATCH
913,1967,cellula_MI_data_1967.csv,0,0,True,VERIFIED_MATCH
914,1968,cellula_MI_data_1968.csv,0,0,True,VERIFIED_MATCH
915,1969,cellula_MI_data_1969.csv,0,0,True,VERIFIED_MATCH
916,1970,cellula_MI_data_1970.csv,1,1,True,VERIFIED_MATCH
917,1971,cellula_MI_data_1971.csv,1,1,True,VERIFIED_MATCH
918,1974,cellula_MI_data_1974.csv,1,1,True,VERIFIED_MATCH
919,1982,cellula_MI_data_1982.csv,0,0,True,VERIFIED_MATCH
920,1983,cellula_MI_data_1983.csv,1,1,True,VERIFIED_MATCH
921,1985,cellula_MI_data_1985.csv,1,1,True,VERIFIED_MATCH
922,1986,cellula_MI_data_1986.csv,0,0,True,VERIFIED_MATCH
923,1988,cellula_MI_data_1988.csv,0,0,True,VERIFIED_MATCH
924,1989,cellula_MI_data_1989.csv,1,1,True,VERIFIED_MATCH
925,1990,cellula_MI_data_1990.csv,1,1,True,VERIFIED_MATCH
926,1991,cellula_MI_data_1991.csv,0,0,True,VERIFIED_MATCH
927,1994,cellula_MI_data_1994.csv,0,0,True,VERIFIED_MATCH
928,1995,cellula_MI_data_1995.csv,1,1,True,VERIFIED_MATCH
929,2001,cellula_MI_data_2001.csv,0,0,True,VERIFIED_MATCH
930,2004,cellula_MI_data_2004.csv,1,1,True,VERIFIED_MATCH
931,2007,cellula_MI_data_2007.csv,1,1,True,VERIFIED_MATCH
932,2008,cellula_MI_data_2008.csv,1,1,True,VERIFIED_MATCH
933,2009,cellula_MI_data_2009.csv,0,0,True,VERIFIED_MATCH
934,2010,cellula_MI_data_2010.csv,1,1,True,VERIFIED_MATCH
935,2011,cellula_MI_data_2011.csv,1,1,True,VERIFIED_MATCH
936,2012,cellula_MI_data_2012.csv,1,1,True,VERIFIED_MATCH
937,2014,cellula_MI_data_2014.csv,1,1,True,VERIFIED_MATCH
938,2015,cellula_MI_data_2015.csv,1,1,True,VERIFIED_MATCH
939,2016,cellula_MI_data_2016.csv,1,1,True,VERIFIED_MATCH
940,2018,cellula_MI_data_2018.csv,1,1,True,VERIFIED_MATCH
941,2019,cellula_MI_data_2019.csv,1,1,True,VERIFIED_MATCH
942,2020,cellula_MI_data_2020.csv,1,1,True,VERIFIED_MATCH
943,2021,cellula_MI_data_2021.csv,1,1,True,VERIFIED_MATCH
944,2023,cellula_MI_data_2023.csv,0,0,True,VERIFIED_MATCH
945,2024,cellula_MI_data_2024.csv,1,1,True,VERIFIED_MATCH
946,2029,cellula_MI_data_2029.csv,0,0,True,VERIFIED_MATCH
947,2030,cellula_MI_data_2030.csv,1,1,True,VERIFIED_MATCH
948,2031,cellula_MI_data_2031.csv,1,1,True,VERIFIED_MATCH
949,2032,cellula_MI_data_2032.csv,0,0,True,VERIFIED_MATCH
950,2034,cellula_MI_data_2034.csv,1,1,True,VERIFIED_MATCH
951,2036,cellula_MI_data_2036.csv,0,0,True,VERIFIED_MATCH
952,2037,cellula_MI_data_2037.csv,1,1,True,VERIFIED_MATCH
953,2041,cellula_MI_data_2041.csv,0,0,True,VERIFIED_MATCH
954,2045,cellula_MI_data_2045.csv,0,0,True,VERIFIED_MATCH
955,2046,cellula_MI_data_2046.csv,1,1,True,VERIFIED_MATCH
956,2048,cellula_MI_data_2048.csv,1,1,True,VERIFIED_MATCH
957,2050,cellula_MI_data_2050.csv,1,1,True,VERIFIED_MATCH
958,2051,cellula_MI_data_2051.csv,1,1,True,VERIFIED_MATCH
959,2052,cellula_MI_data_2052.csv,1,1,True,VERIFIED_MATCH
960,2053,cellula_MI_data_2053.csv,0,0,True,VERIFIED_MATCH
961,2055,cellula_MI_data_2055.csv,0,0,True,VERIFIED_MATCH
962,2056,cellula_MI_data_2056.csv,0,0,True,VERIFIED_MATCH
963,2057,cellula_MI_data_2057.csv,0,0,True,VERIFIED_MATCH
964,2058,cellula_MI_data_2058.csv,0,0,True,VERIFIED_MATCH
965,2061,cellula_MI_data_2061.csv,0,0,True,VERIFIED_MATCH
966,2062,cellula_MI_data_2062.csv,1,1,True,VERIFIED_MATCH
967,2063,cellula_MI_data_2063.csv,1,1,True,VERIFIED_MATCH
968,2064,cellula_MI_data_2064.csv,1,1,True,VERIFIED_MATCH
969,2065,cellula_MI_data_2065.csv,0,0,True,VERIFIED_MATCH
970,2067,cellula_MI_data_2067.csv,1,1,True,VERIFIED_MATCH
971,2068,cellula_MI_data_2068.csv,1,1,True,VERIFIED_MATCH
972,2069,cellula_MI_data_2069.csv,0,0,True,VERIFIED_MATCH
973,2070,cellula_MI_data_2070.csv,0,0,True,VERIFIED_MATCH
974,2071,cellula_MI_data_2071.csv,0,0,True,VERIFIED_MATCH
975,2072,cellula_MI_data_2072.csv,1,1,True,VERIFIED_MATCH
976,2074,cellula_MI_data_2074.csv,1,1,True,VERIFIED_MATCH
977,2076,cellula_MI_data_2076.csv,1,1,True,VERIFIED_MATCH
978,2077,cellula_MI_data_2077.csv,0,0,True,VERIFIED_MATCH
979,2078,cellula_MI_data_2078.csv,0,0,True,VERIFIED_MATCH
980,2080,cellula_MI_data_2080.csv,0,0,True,VERIFIED_MATCH
981,2081,cellula_MI_data_2081.csv,0,0,True,VERIFIED_MATCH
982,2082,cellula_MI_data_2082.csv,0,0,True,VERIFIED_MATCH
983,2083,cellula_MI_data_2083.csv,0,0,True,VERIFIED_MATCH
984,2084,cellula_MI_data_2084.csv,1,1,True,VERIFIED_MATCH
985,2085,cellula_MI_data_2085.csv,0,0,True,VERIFIED_MATCH
986,2087,cellula_MI_data_2087.csv,0,0,True,VERIFIED_MATCH
987,2088,cellula_MI_data_2088.csv,0,0,True,VERIFIED_MATCH
988,2090,cellula_MI_data_2090.csv,1,1,True,VERIFIED_MATCH
989,2091,cellula_MI_data_2091.csv,1,1,True,VERIFIED_MATCH
990,2092,cellula_MI_data_2092.csv,0,0,True,VERIFIED_MATCH
991,2093,cellula_MI_data_2093.csv,0,0,True,VERIFIED_MATCH
992,2095,cellula_MI_data_2095.csv,0,0,True,VERIFIED_MATCH
993,2096,cellula_MI_data_2096.csv,1,1,True,VERIFIED_MATCH
994,2097,cellula_MI_data_2097.csv,0,0,True,VERIFIED_MATCH
995,2100,cellula_MI_data_2100.csv,1,1,True,VERIFIED_MATCH
996,2101,cellula_MI_data_2101.csv,1,1,True,VERIFIED_MATCH
997,2102,cellula_MI_data_2102.csv,1,1,True,VERIFIED_MATCH
998,2103,cellula_MI_data_2103.csv,1,1,True,VERIFIED_MATCH
999,2104,cellula_MI_data_2104.csv,0,0,True,VERIFIED_MATCH
1000,2107,cellula_MI_data_2107.csv,0,0,True,VERIFIED_MATCH
1001,2108,cellula_MI_data_2108.csv,1,1,True,VERIFIED_MATCH
1002,2109,cellula_MI_data_2109.csv,1,1,True,VERIFIED_MATCH
1003,2110,cellula_MI_data_2110.csv,1,1,True,VERIFIED_MATCH
1004,2111,cellula_MI_data_2111.csv,1,1,True,VERIFIED_MATCH
1005,2112,cellula_MI_data_2112.csv,1,1,True,VERIFIED_MATCH
1006,2113,cellula_MI_data_2113.csv,1,1,True,VERIFIED_MATCH
1007,2114,cellula_MI_data_2114.csv,0,0,True,VERIFIED_MATCH
1008,2115,cellula_MI_data_2115.csv,0,0,True,VERIFIED_MATCH
1009,2117,cellula_MI_data_2117.csv,1,1,True,VERIFIED_MATCH
1010,2118,cellula_MI_data_2118.csv,0,0,True,VERIFIED_MATCH
1011,2119,cellula_MI_data_2119.csv,0,0,True,VERIFIED_MATCH
1012,2120,cellula_MI_data_2120.csv,0,0,True,VERIFIED_MATCH
1013,2122,cellula_MI_data_2122.csv,0,0,True,VERIFIED_MATCH
1014,2123,cellula_MI_data_2123.csv,0,0,True,VERIFIED_MATCH
1015,2124,cellula_MI_data_2124.csv,0,0,True,VERIFIED_MATCH
1016,2125,cellula_MI_data_2125.csv,0,0,True,VERIFIED_MATCH
1017,2126,cellula_MI_data_2126.csv,0,0,True,VERIFIED_MATCH
1018,2127,cellula_MI_data_2127.csv,1,1,True,VERIFIED_MATCH
1019,2128,cellula_MI_data_2128.csv,1,1,True,VERIFIED_MATCH
1020,2129,cellula_MI_data_2129.csv,1,1,True,VERIFIED_MATCH
1021,2130,cellula_MI_data_2130.csv,0,0,True,VERIFIED_MATCH
1022,2131,cellula_MI_data_2131.csv,0,0,True,VERIFIED_MATCH
1023,2143,cellula_MI_data_2143.csv,0,0,True,VERIFIED_MATCH
1024,2144,cellula_MI_data_2144.csv,0,0,True,VERIFIED_MATCH
1025,2145,cellula_MI_data_2145.csv,1,1,True,VERIFIED_MATCH
1026,2146,cellula_MI_data_2146.csv,0,0,True,VERIFIED_MATCH
1027,2147,cellula_MI_data_2147.csv,0,0,True,VERIFIED_MATCH
1028,2149,cellula_MI_data_2149.csv,1,1,True,VERIFIED_MATCH
1029,2150,cellula_MI_data_2150.csv,1,1,True,VERIFIED_MATCH
1030,2152,cellula_MI_data_2152.csv,1,1,True,VERIFIED_MATCH
